names,Root179,Root9,Root562,Root480,Root935,Root569,Root123D2,Root329,Root565,Root217,Root491,Root241,Root773,Root240,Root630,Root750,Root11,Root70,Root154,Root149,Root318D1,Root411,Root1252,Root401,Root170,Root559,Root227,Root135,Root920,Root105,Root1293,Root1203,Root444D2,Root1277,Root280D1,Root766,Root147,Root787,Root172,Root137,Root102,Root68,Root381,Root189,Root278,Root604,Root1212,Root670,Root761,Root483D1,Root685,Root83,Root768D1,Root763,Root1294,Root267,Root22,Root482,Root1240,Root764,Root157,Root745,Root101,Root1280,Root265,Root236,Root140,Root1221,Root332,Root81,Root811,Root61,Root472D3,Root1257,Root554,Root756,Root1295,Root710,Root774,Root614,Root53,Root777,Root436,Root564,Root782,Root369,Root166,Root728,Root762,Root1304,Root107,Root748,Root729,Root4,Root736,Root100,Root809,Root797,Root405,Root535,Root136,Root690,Root538,Root708,Root772,genotype,group
SC.bri1.R.3.1,0.015219005,0.072878,0.00569166,0.037614452,0.435535758,0.070527097,0.008537491,0.020786934,0.007918832,0.083395199,0.00569166,0.080054442,0.003711952,0.00210344,0.007176441,0.00074239,0,0.010269735,0.003217025,0.001979708,0.004330611,0.003711952,0.000247463,0.019054689,0.010269735,0.01200198,0.001855976,0.003464489,0,0.005320465,0.000371195,0.001484781,0.003340757,0.007547637,0.0077951,0.001113586,0,0.000618659,0.001237317,0.003711952,0.00210344,0.001608513,0.000371195,0.002598367,0.00210344,0.000123732,0.002722098,0.00210344,0.001979708,0.001113586,0.001237317,0.000494927,0,0.000371195,0.000371195,0.000866122,0.00210344,0.000247463,0.000989854,0.003588221,0.000123732,0,0,0.000123732,0.002474635,0,0.000123732,0,0,0.000247463,0,0.002474635,0.000866122,0.00074239,0.000494927,0,0,0,0,0.000494927,0,0,0.003588221,0,0,0,0.000247463,0,0,0,0,0,0,0.000247463,0.000123732,0,0,0,0,0,0,0,0,0,0,bri1,not_rescued
SC.bri1.R.3.3,0.013522356,0.117011996,0.008287895,0.033369684,0.350926936,0.103162486,0.01308615,0.02519084,0.010250818,0.087677208,0.011014177,0.060305344,0.002944384,0.001635769,0.004798255,0.001090513,0,0.00436205,0.002835333,0.002944384,0.005670665,0.004471101,0.000327154,0.020610687,0.013522356,0.009051254,0.002726281,0.002399128,0,0.005016358,0.000545256,0.001308615,0.003053435,0.007524537,0.013304253,0.001962923,0,0.000654308,0.003162486,0.002071974,0.002835333,0.002071974,0,0.001199564,0.002181025,0,0.002508179,0.003598691,0.002181025,0.00087241,0.001090513,0.000545256,0,0.000436205,0.000436205,0.000981461,0.001635769,0.002508179,0.001853871,0.002726281,0.000218103,0,0.000109051,0.000654308,0.002944384,0,0.000218103,0,0,0.000327154,0,0.003053435,0.002181025,0.001090513,0.000436205,0,0,0.000109051,0.000109051,0.00087241,0.000109051,0,0.004907306,0.000109051,0,0,0.000109051,0,0.000109051,0.000109051,0.000109051,0,0,0.000545256,0.000109051,0,0,0,0,0,0,0,0,0,0,bri1,not_rescued
SC.bri1.R.3.2,0.01408,0.11392,0.00712,0.036,0.36224,0.09664,0.00968,0.0228,0.00944,0.08848,0.00968,0.05976,0.00344,0.00168,0.00576,0.00104,0,0.00528,0.00296,0.00176,0.00632,0.00328,0.00104,0.02016,0.012,0.01304,0.00248,0.00352,0,0.00528,0.00056,0.00264,0.0024,0.00776,0.0124,0.00168,0,0.00064,0.00296,0.00288,0.00224,0.00104,0.00032,0.00144,0.00136,0,0.00192,0.00376,0.00088,0.00136,0.00136,0.00096,0,0.00088,0.00088,0.0012,0.0024,0.00144,0.00208,0.00304,8.00E-05,0,0,0.00096,0.00352,8.00E-05,0.00024,0,0,0.00024,0,0.0028,0.0016,0.00136,0.00088,8.00E-05,0,8.00E-05,0,0.00104,8.00E-05,8.00E-05,0.00472,0.00024,0,0,0,0,8.00E-05,0,0,0,0,0.00048,0,0,0,0,0,0,0,0,0,0,0,bri1,not_rescued
SC.bri1.R.4.1,0.007196051,0.050372354,0.008618526,0.036063928,0.482135386,0.057484729,0.005271525,0.017822776,0.007530751,0.097146682,0.006777676,0.054388754,0.0063593,0.003430675,0.004769475,0.002593925,0,0.0026776,0.000753075,0.0016735,0.00384905,0.002761275,0.000585725,0.026273952,0.007698101,0.009371601,0.0056899,0,0,0.00317965,0.001422475,0.008785876,0.000251025,0.0020082,0.008702201,0.002091875,0,0.00016735,0.002091875,0.016902351,0.0010041,0.0003347,0,0.00351435,0.00050205,0,0.0043511,0.00117145,0.000418375,0.0010041,0.001422475,0.00050205,0,0.001589825,0,0.002259225,0.004100075,0.001255125,0.005940925,0.0043511,8.37E-05,0,0,0,0.000753075,0,0,0,0,0.00016735,0.000251025,0.002593925,8.37E-05,0.000753075,0.000585725,0,0,0,0,0.000585725,8.37E-05,0,0.003430675,8.37E-05,0,0,0.000251025,8.37E-05,0,8.37E-05,0,0,0,0.001255125,0.000251025,0,0,0,0,0,0,0,0,0,0,bri1,not_rescued
SC.bri1.R.4.2,0.00663868,0.053695206,0.010153275,0.036024602,0.470370009,0.061505418,0.004588499,0.017377721,0.00995802,0.097920531,0.008493605,0.056135898,0.007712584,0.002245436,0.004393244,0.003124085,0,0.001562042,0.000683394,0.001366787,0.004686127,0.003416968,0.000488138,0.026652348,0.008591233,0.007712584,0.005076638,0.000878649,0,0.002147808,0.001073904,0.006736308,0.000390511,0.002440691,0.007224446,0.002440691,0,0,0.001757298,0.019330274,0.000781021,0.000585766,9.76E-05,0.002147808,0.000585766,0,0.003612223,0.001464415,0.000195255,0.000878649,0.001366787,0.001269159,0,0.001757298,0.000195255,0.002050181,0.003807478,0.002538319,0.007126818,0.003514595,0,0,0,0,0.000781021,0,0,0,0,0.000195255,9.76E-05,0.004002734,0.000292883,0.000781021,0.000195255,0,0,9.76E-05,0,0.000195255,0,9.76E-05,0.002733574,0.000292883,0,0,0.000292883,0,9.76E-05,0,0,0,0,0.000781021,0,9.76E-05,0,0,0,0,0,0,0,0,0,bri1,not_rescued
SC.bri1.R.4.3,0.00625451,0.047630503,0.011546789,0.036925668,0.480153957,0.062424826,0.005653115,0.016718788,0.008419533,0.089968727,0.00757758,0.064830407,0.005893673,0.003367813,0.005893673,0.002165023,0,0.002044744,0.001683907,0.00132307,0.003006976,0.005412557,0.000962232,0.024416647,0.008058696,0.007216743,0.005532836,0.001082511,0,0.003006976,0.000962232,0.00878037,0,0.001082511,0.006855906,0.001443349,0,0,0.002405581,0.019004089,0.000962232,0.000360837,0.000120279,0.003608371,0.000962232,0,0.002886697,0.002044744,0.000240558,0.000841953,0.001683907,0.001563628,0,0.001804186,0.000601395,0.00120279,0.003247534,0.001443349,0.006013952,0.003608371,0,0,0,0,0.000120279,0,0.000240558,0,0,0.000601395,0.000120279,0.002165023,0,0.001082511,0.000120279,0,0,0,0,0.000120279,0.000120279,0,0.001443349,0,0,0,0,0,0,0,0,0,0,0.000962232,0,0,0,0,0,0,0,0,0,0,0,bri1,not_rescued
SC.bri1.R.6.2,0.003486056,0.011578685,0.017679283,0.00684761,0.460159363,0.009960159,0.010209163,0.022285857,0.00684761,0.135084661,0.018426295,0.061379482,0.026518924,0.00498008,0.001369522,0.001618526,0.000249004,0.00311255,0.003859562,0.002365538,0.004233068,0.003237052,0.000249004,0.041583665,0.018177291,0.00498008,0.001120518,0.001369522,0,0.003859562,0.00062251,0.008466135,0.002116534,0.000124502,0.006723108,0.00124502,0,0.000249004,0.006474104,0.004482072,0.001618526,0.001992032,0.000498008,0.000871514,0.004606574,0.000498008,0.00249004,0.003984064,0.001618526,0.000996016,0.002116534,0.000871514,0,0.0062251,0.000249004,0.000498008,0.005851594,0.001494024,0.001120518,0.002614542,0,0,0.001120518,0.000249004,0,0.000373506,0.000498008,0,0,0.000249004,0.000124502,0.003361554,0.000124502,0.001743028,0.00249004,0,0,0,0,0.00062251,0.000249004,0,0.00684761,0.001743028,0,0,0.000124502,0,0,0,0,0.000249004,0,0.001743028,0,0,0,0,0,0,0,0.014566733,0,0.005353586,0.00062251,bri1,not_rescued
SC.bri1.R.6.3,0.002790802,0.009935253,0.016298281,0.004465282,0.459031034,0.007702612,0.007925876,0.022326412,0.006251395,0.127483813,0.017191337,0.066979236,0.027684751,0.00435365,0.001339585,0.001897745,0,0.001451217,0.002567537,0.002902434,0.005916499,0.003125698,0.000446528,0.042085287,0.017302969,0.00435365,0.001451217,0.001339585,0,0.004688547,0.001004689,0.008037508,0.000781424,0.00055816,0.011498102,0.001339585,0,0.000446528,0.004576914,0.007256084,0.001451217,0.001339585,0,0.001674481,0.004576914,0.000111632,0.003348962,0.003460594,0.00379549,0.000669792,0.002344273,0.000669792,0,0.009823621,0.000111632,0.000669792,0.007479348,0.001339585,0.000781424,0.003572226,0,0,0.000781424,0.000669792,0,0.000781424,0,0,0,0,0.000446528,0.004911811,0.000446528,0.00323733,0.001562849,0,0,0,0,0.000669792,0.000111632,0,0.006586292,0.002455905,0,0,0.000669792,0,0,0,0,0,0.000111632,0.001227953,0,0,0,0,0,0,0,0.015851753,0.000111632,0.004800179,0.00055816,bri1,not_rescued
SC.bri1.R.6.1,0.003481176,0.011346055,0.01637442,0.006446622,0.465317174,0.010185663,0.009669933,0.023336772,0.007220217,0.134089737,0.016761217,0.062403301,0.026044353,0.004254771,0.001547189,0.00103146,0,0.002578649,0.002578649,0.002836514,0.005673027,0.002062919,0.000128932,0.038292935,0.017276947,0.003996906,0.00103146,0.001418257,0,0.00631769,0.00051573,0.010701392,0.001933987,0.000257865,0.006704487,0.001289324,0,0.00051573,0.003481176,0.004383703,0.002707581,0.00051573,0.000257865,0.000902527,0.003481176,0.000128932,0.003867973,0.005930892,0.000902527,0.001547189,0.001676122,0.00103146,0,0.007735946,0.000128932,0.00103146,0.00631769,0.001289324,0.000902527,0.003094379,0,0,0.000773595,0,0,0.00051573,0.000128932,0,0,0.000128932,0.000257865,0.002707581,0,0.002578649,0.002191851,0.000128932,0,0,0,0.00051573,0,0,0.006575554,0.002320784,0,0,0.000128932,0,0,0,0,0.000128932,0.000128932,0.001676122,0,0,0,0,0,0,0,0.016116555,0,0.005028365,0.00103146,bri1,not_rescued
SC.col0.R.1.3,0.013827434,0.066450695,0.017225032,0.039902023,0.263985461,0.151864728,0.015407712,0.042193426,0.014854614,0.052544248,0.036899494,0.051280025,0.061393805,0.004740834,0.00323957,0.000474083,0,0.000237042,0.002607459,0.003871681,0.003950695,0.003792668,0.000948167,0.036030341,0.011694058,0.006400126,0.012800253,0.006953224,0,0.00323957,0.002844501,0.004819848,0,0.001185209,0.008612516,0.001027181,0,0,0.006321113,0.00142225,0.003792668,0.001738306,0.000158028,0.001659292,0.003476612,7.90E-05,0.002765487,0.00647914,7.90E-05,0.000790139,0.002686473,0.001343236,0,0,0.000237042,0.000158028,0.002449431,0.002449431,0.000948167,0.000237042,0,0,0,7.90E-05,0.000553097,7.90E-05,7.90E-05,0,7.90E-05,7.90E-05,0.00039507,0.001896334,0.000711125,0.001264223,0.002370417,7.90E-05,0,7.90E-05,0,0.00039507,0,0,0.001738306,0.000474083,0,0.002765487,7.90E-05,0,0,0,0,0,0,0.000237042,0,0,0,0,0,0,0,0,0,0,0,col0,rescued
SC.col0.R.1.2,0.017853733,0.081630705,0.015371396,0.041244988,0.225033416,0.143498186,0.017758259,0.042677105,0.012602635,0.069123544,0.038476227,0.056234485,0.064063395,0.007733435,0.002004965,0.001336643,0,9.55E-05,0.003055184,0.005060149,0.004009929,0.004773725,0.000477373,0.034275348,0.01269811,0.003437082,0.012411686,0.009547451,0,0.003246133,0.003341608,0.006014894,9.55E-05,0.002004965,0.008974604,0.00105022,9.55E-05,0,0.00677869,0.000954745,0.004582776,0.000954745,9.55E-05,0.001336643,0.00295971,9.55E-05,0.00295971,0.006683216,0.000381898,0.00105022,0.00190949,0.001336643,0,9.55E-05,0.001527592,0.000572847,0.000381898,0.003437082,0.00105022,0.000190949,0,0,0,0,0.000477373,0,0,0,9.55E-05,9.55E-05,0.000954745,0.00105022,0.000381898,0.001718541,0.002386863,0,0,9.55E-05,0,0,0.000190949,0,0.00105022,0.000572847,0,0,0,0,0,9.55E-05,0,0,0,9.55E-05,0,9.55E-05,0,0,0,0,0,0,0,0,0,col0,rescued
SC.col0.R.1.1,0.026191014,0.10943027,0.012041845,0.038609167,0.235719124,0.101678332,0.014977045,0.031986152,0.012944984,0.082486641,0.031986152,0.056069843,0.07360578,0.009783999,0.0009784,0.002859938,0,0.000150523,0.003010461,0.003085723,0.00737563,0.005117784,0.000225785,0.035147136,0.011439753,0.001429969,0.018740122,0.00639723,0,0.003160984,0.003236246,0.004590954,0,0.001053661,0.012794461,0.000451569,0,0,0.009482953,0.000451569,0.003085723,0.0009784,7.53E-05,0.001053661,0.000903138,7.53E-05,0.003085723,0.005644615,7.53E-05,0.000301046,0.001881538,0.001128923,0,0,0.001128923,0.000225785,0.000301046,0.002182584,0.000301046,7.53E-05,0,0,0,0.000150523,0.000301046,0,0.000602092,0,0,7.53E-05,0.000752615,0.001580492,0.000225785,0.001881538,0.001806277,7.53E-05,0,7.53E-05,0,0.000150523,7.53E-05,0,0.000677354,7.53E-05,0,7.53E-05,0,7.53E-05,0,0,7.53E-05,0,0,0,0,0,0,0,7.53E-05,0,0,0,0,0,0,col0,rescued
SC.col0.R.2.3,0.013993263,0.12041116,0.006996631,0.041634275,0.402781377,0.044139242,0.006305606,0.019780599,0.013302237,0.065215514,0.008205926,0.061501252,0.014684288,0.001295672,0.001382051,0.000431891,0,0.000431891,0.003714261,0.001295672,0.00328237,0.002245832,0.000691025,0.024531398,0.011142783,0.002764101,0.003109614,0.001382051,0,0.003973396,0.001122916,0.001727563,0.010451758,0.002850479,0.015807204,0.000345513,0.000604647,0.001641185,0.00190032,0.005096312,0.003800639,0.003541505,0.000259134,0.003455127,0.004491665,8.64E-05,0.002936858,0.003973396,0.00190032,0.00095016,0.001554807,0.001382051,0,0.001986698,0.000431891,0.000259134,0.005700959,0.001554807,0.000518269,0.007946791,0.000172756,0,0,0.000431891,0.000518269,8.64E-05,8.64E-05,0,0,0,0.000259134,0.003541505,0.000604647,0.000777403,0.000345513,0,0,0,0.000172756,0,8.64E-05,8.64E-05,0.02211281,0.000259134,0,0.000345513,0,8.64E-05,0.000172756,0,0,0,0,0.000172756,0.000345513,8.64E-05,8.64E-05,0.000172756,0,8.64E-05,0,0,0,0,0,col0,rescued
SC.col0.R.2.2,0.017986628,0.09577173,0.007627837,0.04783878,0.434786703,0.035784914,0.004426029,0.013937282,0.017704115,0.056125812,0.009982108,0.063376966,0.015349845,0.002919296,0.003672662,0.000470854,0,0.004143516,0.003766833,0.001318392,0.000659196,0.002165929,0.001035879,0.022130144,0.014031453,0.005179395,0.002165929,0.000941708,0,0.005273566,0.000659196,0.0022601,0.005273566,0.002730954,0.011112157,9.42E-05,0,0.001035879,0.001412562,0.003484321,0.00339015,0.00113005,0,0.010358791,0.006121104,0,0.002919296,0.004331858,0.00113005,0.001224221,0.001695075,0.001789246,0,0.001883417,0.000565025,0.000188342,0.009417083,0.001977587,0.000188342,0.003955175,9.42E-05,0,0,0.000376683,0.000376683,9.42E-05,0,0,0,0,9.42E-05,0.002071758,0.001318392,0.00113005,0.000753367,0,0,9.42E-05,9.42E-05,0.000282512,9.42E-05,0.000188342,0.021000094,0,0,9.42E-05,0,9.42E-05,0,9.42E-05,9.42E-05,0,0.000188342,0.000282512,9.42E-05,0,0,0,0,9.42E-05,0,0,0,0,0,col0,rescued
SC.col0.R.2.1,0.024510754,0.077891881,0.00852548,0.071497772,0.409029258,0.035652005,0.006200349,0.018504166,0.016566557,0.049409029,0.010366208,0.068785119,0.009397404,0.001259446,0.006587871,0.000581283,9.69E-05,0.006587871,0.004747142,0.001550087,0.002518892,0.001356326,0.000871924,0.024607634,0.014435187,0.003293935,0.000581283,0.002422011,0,0.00213137,0.000193761,0.001840729,0.006297229,0.002325131,0.006200349,0.000484402,0,0.000678163,0.001453207,0.006975392,0.004068979,0.001550087,9.69E-05,0.010269328,0.006878512,0,0.003197055,0.002518892,0.000968804,0.001646968,0.002615772,0.00222825,0,0.000968804,0.001356326,0.000387522,0.022476264,0.001937609,0.000193761,0.001840729,0.000968804,0,0,9.69E-05,0.000871924,0,0.000193761,0.000387522,0,9.69E-05,0.000193761,0.001646968,0.00213137,0.000968804,0.000678163,0,0,9.69E-05,0,0,0,0,0.019666731,0.000193761,0,0,0,0,9.69E-05,0,9.69E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,col0,rescued
SC.col0.R.3.1,0.015473751,0.157069173,0.006005794,0.028262559,0.372783156,0.099766834,0.010457147,0.022398078,0.009962552,0.055747898,0.011516993,0.06669964,0.003391507,0.00176641,0.002614287,0.000847877,0,0.004027415,0.002119692,0.001978379,0.006500389,0.00431004,0.000635908,0.01568572,0.009821239,0.007136296,0.002614287,0.00353282,0,0.005087261,0.00077722,0.001271815,0.004875291,0.007701547,0.010951742,0.001201159,0,0.000847877,0.002190348,0.002119692,0.001978379,0.001130502,0.000141313,0.002402318,0.00098919,0.000141313,0.001907723,0.002614287,0.000423938,0.000706564,0.001130502,0.001059846,0,0.000141313,0.000423938,0.000847877,0.002049036,0.001342472,0.001907723,0.000565251,7.07E-05,0,0.000282626,0.001413128,0.001554441,0,0.000141313,0,0,0.000353282,0.000565251,0.003462163,0.00098919,0.001483784,0.001130502,0,0,0,0,0.000282626,0,0,0.005369886,7.07E-05,0,0,0,7.07E-05,0.000141313,0.000141313,0,0,0,0.000353282,7.07E-05,0,0,0,0,0,0,0,0,0,0,col0,rescued
SC.col0.R.3.2,0.027569144,0.089157904,0.009631528,0.030661836,0.452416718,0.061765486,0.006538835,0.022532473,0.006097022,0.109216223,0.008836264,0.054254661,0.003269418,0.00132544,0.003799594,0.000971989,0,0.008747901,0.002032341,0.001237077,0.003799594,0.002915967,0.000795264,0.028541133,0.005831934,0.005831934,0.00132544,0.00132544,0,0.00335778,0.000265088,0.002739242,0.002385791,0.003976319,0.003976319,0.001148714,0,0.000441813,0.001767253,0.001943978,0.001237077,0.000795264,0,0.001767253,0.000971989,0,0.001855615,0.001767253,0.000353451,0.000883626,0.000795264,0.000795264,0,0,0.001060352,0.000530176,0.000971989,0.000530176,0.001590528,0.000265088,8.84E-05,0,0,0.000265088,0.000971989,0,0,0,0,0.000176725,8.84E-05,0.002827604,0.000441813,0.001237077,0.000618538,0,0,0,0,0.000795264,0,8.84E-05,0.003181055,8.84E-05,0,0,0,0,0,8.84E-05,8.84E-05,0,0,0.000353451,0,0,0,0,0,0,0,0,0,0,0,col0,rescued
SC.col0.R.3.3,0.008439422,0.126448291,0.010155915,0.023458733,0.450150193,0.066442569,0.006150765,0.026462595,0.007152053,0.066228007,0.013016736,0.046416822,0.001788013,0.002431698,0.002074095,0.001072808,0,0.006651409,0.001859534,0.001144328,0.008081819,0.005077957,0.001001287,0.031612073,0.00951223,0.005006437,0.002002575,0.001859534,0,0.003790588,0.000286082,0.003647547,0.004148191,0.006150765,0.008367902,0.001072808,0,0.000357603,0.002145616,0.001215849,0.001931054,0.001430411,0.000286082,0.002288657,0.001501931,7.15E-05,0.002646259,0.002860821,0.000286082,0.001072808,0.001287369,0.001215849,0,0.000214562,0.000214562,0.000429123,0.001215849,0.001287369,0.002002575,0.000357603,0,0,7.15E-05,0.001931054,0.000572164,0,0,0,0,0.000143041,0.000286082,0.003075383,0.000286082,0.001788013,0.001573452,0,0,7.15E-05,0,0.000500644,7.15E-05,0,0.003790588,7.15E-05,0,0,0,7.15E-05,0,0,0,0,0,0.000143041,7.15E-05,0,0,0,0,0,0,0,0,0,0,col0,rescued
SC.col0.R.4.1,0.031116705,0.034729506,0.009906067,0.074703401,0.284875184,0.030417453,0.011805701,0.019823789,0.007843274,0.110435168,0.011292917,0.096275319,0.00841433,0.001212036,0.023098618,0.001538354,6.99E-05,0.020254994,0.00435867,0.003787614,0.002692119,0.002272568,0.0030534,0.026245251,0.007586882,0.029893014,0.002866932,0.001573317,1.17E-05,0.007540265,0.003822577,0.00377596,0.001584971,0.002633848,0.011257954,0.001864671,0,0.000291355,0.00369438,0.012656458,0.002808661,0.000780831,0.000489476,0.002272568,0.010290656,5.83E-05,0.005314314,0.004183857,0.000955644,0.002587232,0.002505652,0.001037224,1.17E-05,0.002377456,0.001013915,0.002960166,0.013728644,0.003985735,0.002330839,0.004731604,0.00072256,0,0.000151505,9.32E-05,0.001619933,0.000104888,0.00022143,1.17E-05,5.83E-05,0.000454514,0.000606018,0.00369438,0.000198121,0.001503391,0.001573317,2.33E-05,1.17E-05,5.83E-05,2.33E-05,0.000186467,0.000104888,8.16E-05,0.011094795,0.000186467,0,0,0.000244738,5.83E-05,2.33E-05,1.17E-05,1.17E-05,5.83E-05,1.17E-05,0.000885719,9.32E-05,5.83E-05,1.17E-05,4.66E-05,0,0,0,0,0,0,0,col0,rescued
SC.col0.R.4.2,0.026470746,0.042979673,0.010701226,0.062580663,0.304541299,0.029482147,0.011696064,0.02024629,0.008321682,0.09873091,0.012072489,0.098327597,0.008227576,0.001546031,0.024951602,0.001680469,0,0.017154227,0.004476769,0.003818025,0.003105507,0.002621532,0.002634975,0.024050871,0.008254463,0.02992579,0.002782857,0.001734244,0,0.006856313,0.003777694,0.004705313,0.001640138,0.003239944,0.012610239,0.001949344,0,0.0002151,0.0036567,0.011870832,0.002809744,0.000739406,0.000403313,0.002433319,0.009034201,4.03E-05,0.005122069,0.003992794,0.001411594,0.002608088,0.002634975,0.001088944,0,0.002392988,0.000699075,0.002890407,0.01200527,0.003697032,0.003253388,0.005283394,0.000564638,2.69E-05,6.72E-05,0.00010755,0.00139815,6.72E-05,0.000134438,0,0,0.000376425,0.000389869,0.004342332,0.000161325,0.001855238,0.001546031,1.34E-05,0,4.03E-05,1.34E-05,0.000282319,0.000201656,9.41E-05,0.010297914,8.07E-05,0,1.34E-05,0.000376425,0,1.34E-05,1.34E-05,1.34E-05,1.34E-05,1.34E-05,0.0010755,0.000161325,1.34E-05,0,4.03E-05,0,0,1.34E-05,0,0,0,0,col0,rescued
